Tanggal,Terakhir,Vol,Harga_Terprediksi
2021-03-23,2270.0,141240000.0,
2021-03-24,2170.0,156930000.0,
2021-03-25,2180.0,191880000.0,
2021-03-26,2430.0,652290000.0,
2021-03-29,2260.0,454910000.0,
2021-03-30,2210.0,282270000.0,
2021-03-31,2250.0,268980000.0,
2021-04-01,2240.0,160900000.0,
2021-04-05,2200.0,107350000.0,
2021-04-06,2330.0,323980000.0,
2021-04-07,2360.0,237920000.0,
2021-04-08,2470.0,327840000.0,
2021-04-09,2340.0,264840000.0,
2021-04-12,2250.0,194740000.0,
2021-04-13,2270.0,111020000.0,
2021-04-14,2330.0,143890000.0,
2021-04-15,2320.0,109180000.0,
2021-04-16,2390.0,173390000.0,
2021-04-19,2340.0,91550000.0,
2021-04-20,2350.0,60370000.0,
2021-04-21,2370.0,112740000.0,
2021-04-22,2350.0,119640000.0,
2021-04-23,2320.0,41020000.0,
2021-04-26,2390.0,139620000.0,
2021-04-27,2390.0,96610000.0,
2021-04-28,2430.0,138330000.0,
2021-04-29,2510.0,325390000.0,
2021-04-30,2490.0,124670000.0,
2021-05-03,2520.0,171050000.0,
2021-05-04,2620.0,284140000.0,
2021-05-05,2630.0,180650000.0,
2021-05-06,2620.0,150790000.0,
2021-05-07,2620.0,133080000.0,
2021-05-10,2680.0,157890000.0,
2021-05-11,2670.0,164250000.0,
2021-05-17,2510.0,185200000.0,
2021-05-18,2600.0,179400000.0,
2021-05-19,2550.0,111890000.0,
2021-05-20,2420.0,214180000.0,
2021-05-21,2330.0,147530000.0,
2021-05-24,2270.0,128410000.0,
2021-05-25,2330.0,186480000.0,
2021-05-27,2390.0,148940000.0,
2021-05-28,2460.0,118540000.0,
2021-05-31,2450.0,57370000.0,
2021-06-02,2550.0,125650000.0,
2021-06-03,2520.0,131140000.0,
2021-06-04,2430.0,160480000.0,
2021-06-07,2380.0,62120000.0,
2021-06-08,2350.0,58840000.0,
2021-06-09,2460.0,117340000.0,
2021-06-10,2420.0,79750000.0,
2021-06-11,2480.0,94700000.0,
2021-06-14,2410.0,64560000.0,
2021-06-15,2360.0,84190000.0,
2021-06-16,2320.0,77250000.0,
2021-06-17,2330.0,74870000.0,
2021-06-18,2230.0,125510000.0,
2021-06-21,2200.0,100390000.0,
2021-06-22,2260.0,97670000.0,
2021-06-23,2250.0,64280000.0,
2021-06-24,2250.0,59260000.0,
2021-06-25,2300.0,90480000.0,
2021-06-28,2240.0,65990000.0,
2021-06-29,2220.0,55520000.0,
2021-06-30,2300.0,95170000.0,
2021-07-01,2230.0,89610000.0,
2021-07-02,2220.0,57200000.0,
2021-07-05,2240.0,60700000.0,
2021-07-06,2480.0,365880000.0,
2021-07-07,2460.0,146470000.0,
2021-07-08,2550.0,227840000.0,
2021-07-09,2590.0,185720000.0,
2021-07-12,2550.0,176940000.0,
2021-07-13,2540.0,128320000.0,
2021-07-14,2590.0,73150000.0,
2021-07-15,2610.0,107130000.0,
2021-07-16,2620.0,171970000.0,
2021-07-19,2640.0,74140000.0,
2021-07-21,2560.0,99040000.0,
2021-07-22,2570.0,59410000.0,
2021-07-23,2620.0,130440000.0,
2021-07-26,2630.0,223200000.0,
2021-07-27,2530.0,126950000.0,
2021-07-28,2520.0,64030000.0,
2021-07-29,2590.0,90760000.0,
2021-07-30,2520.0,90630000.0,
2021-08-02,2510.0,79180000.0,
2021-08-03,2470.0,79440000.0,
2021-08-04,2420.0,75330000.0,
2021-08-05,2370.0,105000000.0,
2021-08-06,2330.0,73810000.0,
2021-08-09,2260.0,118970000.0,
2021-08-10,2340.0,131980000.0,
2021-08-12,2400.0,127110000.0,
2021-08-13,2380.0,66590000.0,
2021-08-16,2390.0,49000000.0,
2021-08-18,2400.0,85340000.0,
2021-08-19,2270.0,131300000.0,
2021-08-20,2280.0,71970000.0,
2021-08-23,2290.0,65260000.0,
2021-08-24,2270.0,43550000.0,
2021-08-25,2300.0,61470000.0,
2021-08-26,2270.0,30450000.0,
2021-08-27,2260.0,31810000.0,
2021-08-30,2310.0,37540000.0,
2021-08-31,2390.0,117730000.0,
2021-09-01,2390.0,81070000.0,
2021-09-02,2320.0,44420000.0,
2021-09-03,2350.0,29180000.0,
2021-09-06,2380.0,65060000.0,
2021-09-07,2350.0,33410000.0,
2021-09-08,2320.0,58230000.0,
2021-09-09,2440.0,150820000.0,
2021-09-10,2590.0,423200000.0,
2021-09-13,2520.0,131320000.0,
2021-09-14,2470.0,139290000.0,
2021-09-15,2490.0,110530000.0,
2021-09-16,2410.0,163310000.0,
2021-09-17,2400.0,61540000.0,
2021-09-20,2350.0,82490000.0,
2021-09-21,2360.0,66010000.0,
2021-09-22,2340.0,88210000.0,
2021-09-23,2290.0,153140000.0,
2021-09-24,2290.0,159090000.0,
2021-09-27,2290.0,52710000.0,
2021-09-28,2270.0,99770000.0,
2021-09-29,2310.0,97070000.0,
2021-09-30,2290.0,125420000.0,
2021-10-01,2220.0,199920000.0,
2021-10-04,2310.0,143890000.0,
2021-10-05,2300.0,297760000.0,
2021-10-06,2300.0,98310000.0,
2021-10-07,2330.0,106180000.0,
2021-10-08,2340.0,159590000.0,
2021-10-11,2420.0,233370000.0,
2021-10-12,2370.0,131460000.0,
2021-10-13,2340.0,70800000.0,
2021-10-14,2420.0,189620000.0,
2021-10-15,2470.0,260100000.0,
2021-10-18,2510.0,237360000.0,
2021-10-19,2530.0,153640000.0,
2021-10-21,2450.0,346790000.0,
2021-10-22,2430.0,124150000.0,
2021-10-25,2420.0,50650000.0,
2021-10-26,2400.0,64790000.0,
2021-10-27,2350.0,75550000.0,
2021-10-28,2320.0,77310000.0,
2021-10-29,2340.0,52560000.0,
2021-11-01,2330.0,34620000.0,
2021-11-02,2310.0,27320000.0,
2021-11-03,2320.0,21940000.0,
2021-11-04,2380.0,67030000.0,
2021-11-05,2360.0,40240000.0,
2021-11-08,2370.0,46990000.0,
2021-11-09,2340.0,44440000.0,
2021-11-10,2340.0,38320000.0,
2021-11-11,2370.0,41530000.0,
2021-11-12,2400.0,80770000.0,
2021-11-15,2390.0,100180000.0,
2021-11-16,2380.0,47660000.0,
2021-11-17,2350.0,50180000.0,
2021-11-18,2330.0,52680000.0,
2021-11-19,2390.0,93540000.0,
2021-11-22,2370.0,46490000.0,
2021-11-23,2400.0,159840000.0,
2021-11-24,2440.0,73290000.0,
2021-11-25,2440.0,109030000.0,
2021-11-26,2340.0,162290000.0,
2021-11-29,2330.0,82570000.0,
2021-11-30,2300.0,151190000.0,
2021-12-01,2270.0,83610000.0,
2021-12-02,2340.0,89010000.0,
2021-12-03,2340.0,38760000.0,
2021-12-06,2320.0,31950000.0,
2021-12-07,2340.0,21540000.0,
2021-12-08,2330.0,24200000.0,
2021-12-09,2330.0,20800000.0,
2021-12-10,2320.0,13960000.0,
2021-12-13,2320.0,15210000.0,
2021-12-14,2290.0,28620000.0,
2021-12-15,2280.0,34080000.0,
2021-12-16,2290.0,35250000.0,
2021-12-17,2250.0,50860000.0,
2021-12-20,2220.0,53770000.0,
2021-12-21,2260.0,37960000.0,
2021-12-22,2250.0,28790000.0,
2021-12-23,2240.0,19010000.0,
2021-12-24,2280.0,30710000.0,
2021-12-27,2300.0,18190000.0,
2021-12-28,2260.0,29790000.0,
2021-12-29,2270.0,14300000.0,
2021-12-30,2250.0,27320000.0,
2022-01-03,2340.0,74420000.0,
2022-01-04,2300.0,32220000.0,
2022-01-05,2270.0,51320000.0,
2022-01-06,2230.0,45330000.0,
2022-01-07,2230.0,26660000.0,
2022-01-10,2220.0,35420000.0,
2022-01-11,2080.0,170400000.0,
2022-01-12,1935.0,394750000.0,
2022-01-13,1965.0,284220000.0,
2022-01-14,1950.0,106440000.0,
2022-01-17,1855.0,183490000.0,
2022-01-18,1780.0,219500000.0,
2022-01-19,1725.0,230610000.0,
2022-01-20,1935.0,368850000.0,
2022-01-21,1945.0,169330000.0,
2022-01-24,1885.0,70290000.0,
2022-01-25,1760.0,201600000.0,
2022-01-26,1805.0,162800000.0,
2022-01-27,1765.0,133830000.0,
2022-01-28,1770.0,49930000.0,
2022-01-31,1770.0,81820000.0,
2022-02-02,1780.0,158840000.0,
2022-02-03,1840.0,125120000.0,
2022-02-04,1810.0,80300000.0,
2022-02-07,1810.0,74470000.0,
2022-02-08,1790.0,90880000.0,
2022-02-09,1780.0,73970000.0,
2022-02-10,1880.0,255040000.0,
2022-02-11,1845.0,112850000.0,
2022-02-14,1890.0,126050000.0,
2022-02-15,1880.0,80640000.0,
2022-02-16,1880.0,48780000.0,
2022-02-17,1945.0,118150000.0,
2022-02-18,2090.0,412840000.0,
2022-02-21,2170.0,210840000.0,
2022-02-22,2180.0,215580000.0,
2022-02-23,2200.0,140930000.0,
2022-02-24,2220.0,303800000.0,
2022-02-25,2220.0,189910000.0,
2022-03-01,2260.0,137690000.0,
2022-03-02,2290.0,152870000.0,
2022-03-04,2450.0,320800000.0,
2022-03-07,2820.0,642030000.0,
2022-03-08,2840.0,1400000000.0,
2022-03-09,2650.0,706110000.0,
2022-03-10,2570.0,489610000.0,
2022-03-11,2520.0,359110000.0,
2022-03-14,2400.0,394130000.0,
2022-03-15,2370.0,170700000.0,
2022-03-16,2390.0,235840000.0,
2022-03-17,2350.0,153550000.0,
2022-03-18,2390.0,173670000.0,
2022-03-21,2360.0,92730000.0,
2022-03-22,2550.0,321560000.0,
2022-03-23,2500.0,177610000.0,
2022-03-24,2640.0,269050000.0,
2022-03-25,2660.0,200440000.0,
2022-03-28,2630.0,121090000.0,
2022-03-29,2530.0,144730000.0,
2022-03-30,2510.0,131170000.0,
2022-03-31,2440.0,97400000.0,
2022-04-01,2510.0,107950000.0,
2022-04-04,2640.0,138740000.0,
2022-04-05,2670.0,141700000.0,
2022-04-06,2650.0,98440000.0,
2022-04-07,2760.0,286620000.0,
2022-04-08,2800.0,189360000.0,
2022-04-11,2630.0,163860000.0,
2022-04-12,2670.0,88390000.0,
2022-04-13,2790.0,143820000.0,
2022-04-14,2780.0,201700000.0,
2022-04-18,2900.0,190860000.0,
2022-04-19,2850.0,190460000.0,
2022-04-20,2820.0,137090000.0,
2022-04-21,2790.0,69880000.0,
2022-04-22,2740.0,82090000.0,
2022-04-25,2620.0,171950000.0,
2022-04-26,2500.0,229690000.0,
2022-04-27,2560.0,161590000.0,
2022-04-28,2600.0,115520000.0,
2022-05-09,2530.0,165440000.0,
2022-05-10,2420.0,146400000.0,
2022-05-11,2400.0,110100000.0,
2022-05-12,2330.0,183790000.0,
2022-05-13,2330.0,81840000.0,
2022-05-17,2390.0,94100000.0,
2022-05-18,2400.0,79220000.0,
2022-05-19,2460.0,122970000.0,
2022-05-20,2490.0,125630000.0,
2022-05-23,2530.0,244870000.0,
2022-05-24,2570.0,110540000.0,
2022-05-25,2490.0,115850000.0,
2022-05-27,2470.0,76170000.0,
2022-05-30,2560.0,125200000.0,
2022-05-31,2510.0,168240000.0,
2022-06-02,2510.0,116210000.0,
2022-06-03,2500.0,71250000.0,
2022-06-06,2450.0,93790000.0,
2022-06-07,2420.0,64430000.0,
2022-06-08,2420.0,57670000.0,
2022-06-09,2400.0,59980000.0,
2022-06-10,2290.0,131010000.0,
2022-06-13,2260.0,113100000.0,
2022-06-14,2180.0,140880000.0,
2022-06-15,2170.0,94870000.0,
2022-06-16,2150.0,99490000.0,
2022-06-17,2110.0,70820000.0,
2022-06-20,2070.0,78280000.0,
2022-06-21,2150.0,83300000.0,
2022-06-22,2020.0,171510000.0,
2022-06-23,1965.0,127470000.0,
2022-06-24,1970.0,73720000.0,
2022-06-27,1890.0,172590000.0,
2022-06-28,1865.0,102830000.0,
2022-06-29,1835.0,114670000.0,
2022-06-30,1800.0,77820000.0,
2022-07-01,1750.0,114980000.0,
2022-07-04,1720.0,101950000.0,
2022-07-05,1790.0,123380000.0,
2022-07-06,1720.0,96870000.0,
2022-07-07,1720.0,73060000.0,
2022-07-08,1715.0,83300000.0,
2022-07-11,1720.0,49580000.0,
2022-07-12,1740.0,88170000.0,
2022-07-13,1720.0,50790000.0,
2022-07-14,1650.0,165950000.0,
2022-07-15,1540.0,227660000.0,
2022-07-18,1560.0,137280000.0,
2022-07-19,1655.0,159970000.0,
2022-07-20,1695.0,110080000.0,
2022-07-21,1675.0,49660000.0,
2022-07-22,1780.0,129870000.0,
2022-07-25,1755.0,105810000.0,
2022-07-26,1790.0,63350000.0,
2022-07-27,1785.0,33960000.0,
2022-07-28,2000.0,342360000.0,
2022-07-29,1955.0,153180000.0,
2022-08-01,2080.0,243190000.0,
2022-08-02,1995.0,151690000.0,
2022-08-03,1970.0,103290000.0,
2022-08-04,1970.0,72890000.0,
2022-08-05,2020.0,85400000.0,
2022-08-08,2060.0,130810000.0,
2022-08-09,2180.0,405820000.0,
2022-08-10,2120.0,148700000.0,
2022-08-11,2240.0,278410000.0,
2022-08-12,2220.0,126700000.0,
2022-08-15,2130.0,111110000.0,
2022-08-16,2080.0,117040000.0,
2022-08-18,2050.0,116650000.0,
2022-08-19,2060.0,101510000.0,
2022-08-22,1985.0,140300000.0,
2022-08-23,2030.0,87680000.0,
2022-08-24,2010.0,54620000.0,
2022-08-25,1995.0,90210000.0,
2022-08-26,1955.0,135650000.0,
2022-08-29,1900.0,123390000.0,
2022-08-30,1985.0,135750000.0,
2022-08-31,1990.0,134230000.0,
2022-09-01,1935.0,63660000.0,
2022-09-02,1900.0,99510000.0,
2022-09-05,1970.0,131400000.0,
2022-09-06,1990.0,139910000.0,
2022-09-07,1950.0,80240000.0,
2022-09-08,1920.0,78960000.0,
2022-09-09,1975.0,75060000.0,
2022-09-12,1980.0,96250000.0,
2022-09-13,2070.0,282110000.0,
2022-09-14,2120.0,230630000.0,
2022-09-15,2070.0,147890000.0,
2022-09-16,2040.0,97990000.0,
2022-09-19,2050.0,80430000.0,
2022-09-20,2050.0,46000000.0,
2022-09-21,2080.0,122340000.0,
2022-09-22,2080.0,56860000.0,
2022-09-23,2040.0,54900000.0,
2022-09-26,1970.0,95290000.0,
2022-09-27,1965.0,75590000.0,
2022-09-28,1925.0,70320000.0,
2022-09-29,1920.0,48690000.0,
2022-09-30,1940.0,61880000.0,
2022-10-03,1890.0,57710000.0,
2022-10-04,1925.0,73560000.0,
2022-10-05,1940.0,84850000.0,
2022-10-06,1930.0,46690000.0,
2022-10-07,1935.0,28670000.0,
2022-10-10,1910.0,29240000.0,
2022-10-11,1895.0,23310000.0,
2022-10-12,1880.0,45420000.0,
2022-10-13,1830.0,61810000.0,
2022-10-14,1820.0,38330000.0,
2022-10-17,1805.0,44920000.0,
2022-10-18,1795.0,29110000.0,
2022-10-19,1825.0,50660000.0,
2022-10-20,1820.0,55820000.0,
2022-10-21,1800.0,53310000.0,
2022-10-24,1795.0,42010000.0,
2022-10-25,1770.0,64120000.0,
2022-10-26,1810.0,88610000.0,
2022-10-27,1840.0,117960000.0,
2022-10-28,1835.0,43560000.0,
2022-10-31,1845.0,29110000.0,
2022-11-01,1810.0,27100000.0,
2022-11-02,1865.0,110400000.0,
2022-11-03,1830.0,53060000.0,
2022-11-04,1915.0,87260000.0,
2022-11-07,2000.0,208070000.0,
2022-11-08,1985.0,103100000.0,
2022-11-09,2000.0,103780000.0,
2022-11-10,2000.0,108010000.0,
2022-11-11,2120.0,262790000.0,
2022-11-14,2120.0,152490000.0,
2022-11-15,2160.0,161070000.0,
2022-11-16,2030.0,175920000.0,
2022-11-17,1975.0,150490000.0,
2022-11-18,1960.0,59650000.0,
2022-11-21,1960.0,58320000.0,
2022-11-22,1935.0,56460000.0,
2022-11-23,1975.0,56670000.0,
2022-11-24,1970.0,37870000.0,
2022-11-25,1950.0,28110000.0,
2022-11-28,1915.0,61190000.0,
2022-11-29,1965.0,54410000.0,
2022-11-30,1985.0,87930000.0,
2022-12-01,2040.0,114750000.0,
2022-12-02,2040.0,71340000.0,
2022-12-05,2060.0,65280000.0,
2022-12-06,1965.0,67570000.0,
2022-12-07,1920.0,76100000.0,
2022-12-08,1990.0,63330000.0,
2022-12-09,1935.0,44790000.0,
2022-12-12,1950.0,29300000.0,
2022-12-13,1930.0,49520000.0,
2022-12-14,1940.0,47960000.0,
2022-12-15,1935.0,28810000.0,
2022-12-16,2020.0,86950000.0,
2022-12-19,2040.0,82770000.0,
2022-12-20,2010.0,52400000.0,
2022-12-21,2040.0,63250000.0,
2022-12-22,2030.0,37850000.0,
2022-12-23,2000.0,33730000.0,
2022-12-26,2000.0,16000000.0,
2022-12-27,1990.0,38340000.0,
2022-12-28,2010.0,68310000.0,
2022-12-29,2010.0,43600000.0,
2022-12-30,1985.0,23120000.0,
2023-01-02,1980.0,15840000.0,
2023-01-03,2000.0,45390000.0,
2023-01-04,2050.0,142640000.0,
2023-01-05,1965.0,130120000.0,
2023-01-06,1985.0,55670000.0,
2023-01-09,2060.0,118330000.0,
2023-01-10,2040.0,54100000.0,
2023-01-11,2070.0,55480000.0,
2023-01-12,2130.0,178990000.0,
2023-01-13,2150.0,149250000.0,
2023-01-16,2180.0,89570000.0,
2023-01-17,2270.0,242580000.0,
2023-01-18,2260.0,122200000.0,
2023-01-19,2270.0,127370000.0,
2023-01-20,2320.0,110100000.0,
2023-01-24,2320.0,63740000.0,
2023-01-25,2290.0,54430000.0,
2023-01-26,2320.0,91680000.0,
2023-01-27,2300.0,34020000.0,
2023-01-30,2290.0,67540000.0,
2023-01-31,2310.0,53340000.0,
2023-02-01,2370.0,134650000.0,
2023-02-02,2350.0,53670000.0,
2023-02-03,2330.0,69940000.0,
2023-02-06,2270.0,60870000.0,
2023-02-07,2250.0,130230000.0,
2023-02-08,2240.0,53010000.0,
2023-02-09,2220.0,47040000.0,
2023-02-10,2220.0,77590000.0,
2023-02-13,2240.0,25230000.0,
2023-02-14,2210.0,45820000.0,
2023-02-15,2200.0,70220000.0,
2023-02-16,2110.0,131700000.0,
2023-02-17,2090.0,86630000.0,
2023-02-20,2080.0,99660000.0,
2023-02-21,2080.0,70010000.0,
2023-02-22,2050.0,76670000.0,
2023-02-23,2030.0,74830000.0,
2023-02-24,2000.0,58440000.0,
2023-02-27,2010.0,57820000.0,
2023-02-28,1990.0,99650000.0,
2023-03-01,2000.0,49990000.0,
2023-03-02,2010.0,57910000.0,
2023-03-03,1995.0,63900000.0,
2023-03-06,1960.0,75890000.0,
2023-03-07,1940.0,73420000.0,
2023-03-08,1885.0,140360000.0,
2023-03-09,1875.0,75450000.0,
2023-03-10,1880.0,96380000.0,
2023-03-13,1850.0,60380000.0,
2023-03-14,1815.0,108620000.0,
2023-03-15,1855.0,64950000.0,
2023-03-16,1795.0,94770000.0,
2023-03-17,1895.0,96290000.0,
2023-03-20,1900.0,60450000.0,
2023-03-21,1885.0,33140000.0,
2023-03-24,1895.0,84250000.0,
2023-03-27,1960.0,129140000.0,
2023-03-28,1995.0,67220000.0,
2023-03-29,2080.0,140110000.0,
2023-03-30,2090.0,83110000.0,
2023-03-31,2090.0,63910000.0,
2023-04-03,2090.0,45650000.0,
2023-04-04,2050.0,63080000.0,
2023-04-05,2100.0,112540000.0,
2023-04-06,2100.0,73530000.0,
2023-04-10,2020.0,48190000.0,
2023-04-11,2110.0,87950000.0,
2023-04-12,2110.0,54340000.0,
2023-04-13,2130.0,51010000.0,
2023-04-14,2110.0,93300000.0,
2023-04-17,2120.0,45800000.0,
2023-04-18,2100.0,42170000.0,
2023-04-26,2110.0,53070000.0,
2023-04-27,2080.0,26490000.0,
2023-04-28,2100.0,38490000.0,
2023-05-02,2060.0,50510000.0,
2023-05-03,2120.0,78810000.0,
2023-05-04,2130.0,50570000.0,
2023-05-05,2040.0,62500000.0,
2023-05-08,2070.0,29710000.0,
2023-05-09,2110.0,38900000.0,
2023-05-10,2100.0,29620000.0,
2023-05-11,2040.0,61000000.0,
2023-05-12,2000.0,51770000.0,
2023-05-15,1990.0,48240000.0,
2023-05-16,1970.0,48560000.0,
2023-05-17,1935.0,57620000.0,
2023-05-19,1955.0,41390000.0,
2023-05-22,1940.0,52010000.0,
2023-05-23,1945.0,43510000.0,
2023-05-24,1950.0,23440000.0,
2023-05-25,1945.0,27320000.0,
2023-05-26,1920.0,35480000.0,
2023-05-29,1935.0,33240000.0,
2023-05-30,1940.0,23130000.0,
2023-05-31,1895.0,69260000.0,
2023-06-05,1975.0,65370000.0,
2023-06-06,2010.0,50000000.0,
2023-06-07,2020.0,30990000.0,
2023-06-08,1985.0,36120000.0,
2023-06-09,1975.0,25010000.0,
2023-06-12,1995.0,23090000.0,
2023-06-13,2010.0,27910000.0,
2023-06-14,2030.0,54540000.0,
2023-06-15,2040.0,44390000.0,
2023-06-16,2060.0,34330000.0,
2023-06-19,2030.0,11740000.0,
2023-06-20,2020.0,16400000.0,
2023-06-21,2010.0,19180000.0,
2023-06-22,2010.0,40100000.0,
2023-06-23,2010.0,30400000.0,
2023-06-26,1950.0,42020000.0,
2023-06-27,1950.0,18220000.0,
2023-07-03,1965.0,20640000.0,
2023-07-04,1970.0,16310000.0,
2023-07-05,1985.0,35620000.0,
2023-07-06,2020.0,88550000.0,
2023-07-07,1975.0,40420000.0,
2023-07-10,1980.0,14130000.0,
2023-07-11,2000.0,19300000.0,
2023-07-12,1990.0,21170000.0,
2023-07-13,1990.0,36340000.0,
2023-07-14,2000.0,21060000.0,
2023-07-17,1990.0,21900000.0,
2023-07-18,1990.0,28560000.0,
2023-07-20,1990.0,31140000.0,
2023-07-21,1975.0,30200000.0,
2023-07-24,1975.0,19330000.0,
2023-07-25,1975.0,25530000.0,
2023-07-26,1985.0,35650000.0,
2023-07-27,1970.0,21150000.0,
2023-07-28,1960.0,36810000.0,
2023-07-31,1985.0,33450000.0,
2023-08-01,2040.0,136290000.0,
2023-08-02,2010.0,78410000.0,
2023-08-03,2010.0,38820000.0,
2023-08-04,2020.0,40800000.0,
2023-08-07,2040.0,41290000.0,
2023-08-08,2010.0,25770000.0,
2023-08-09,2010.0,28570000.0,
2023-08-10,1990.0,26000000.0,
2023-08-11,1990.0,24630000.0,
2023-08-14,2000.0,28640000.0,
2023-08-15,1990.0,23410000.0,
2023-08-16,1960.0,68960000.0,
2023-08-18,1950.0,42360000.0,
2023-08-21,1950.0,18370000.0,
2023-08-22,1945.0,36190000.0,
2023-08-23,1955.0,35650000.0,
2023-08-24,1995.0,81400000.0,
2023-08-25,1990.0,34870000.0,
2023-08-28,1995.0,20520000.0,
2023-08-29,1995.0,23010000.0,
2023-08-30,1995.0,31960000.0,
2023-08-31,1990.0,34780000.0,
2023-09-01,1955.0,89350000.0,
2023-09-04,1950.0,50600000.0,
2023-09-05,1950.0,30660000.0,
2023-09-06,1945.0,46820000.0,
2023-09-07,1955.0,29130000.0,
2023-09-08,1945.0,28060000.0,
2023-09-11,1955.0,28510000.0,
2023-09-12,1945.0,19270000.0,
2023-09-13,1915.0,42990000.0,
2023-09-14,1900.0,53130000.0,
2023-09-15,1900.0,46980000.0,
2023-09-18,1845.0,55120000.0,
2023-09-19,1840.0,52910000.0,
2023-09-20,1860.0,30860000.0,
2023-09-21,1835.0,39720000.0,
2023-09-22,1850.0,20900000.0,
2023-09-25,1850.0,15660000.0,
2023-09-26,1840.0,23830000.0,
2023-09-27,1820.0,17420000.0,
2023-09-29,1815.0,23080000.0,
2023-10-02,1805.0,25420000.0,
2023-10-03,1765.0,42150000.0,
2023-10-04,1740.0,34750000.0,
2023-10-05,1705.0,44520000.0,
2023-10-06,1715.0,33650000.0,
2023-10-09,1810.0,63730000.0,
2023-10-10,1815.0,40050000.0,
2023-10-11,1815.0,27090000.0,
2023-10-12,1775.0,41980000.0,
2023-10-13,1755.0,32330000.0,
2023-10-16,1805.0,49690000.0,
2023-10-17,1810.0,22540000.0,
2023-10-18,1850.0,73260000.0,
2023-10-19,1815.0,32540000.0,
2023-10-20,1825.0,22570000.0,
2023-10-23,1750.0,37510000.0,
2023-10-24,1765.0,18290000.0,
2023-10-25,1730.0,30550000.0,
2023-10-26,1730.0,16160000.0,
2023-10-27,1725.0,11290000.0,
2023-10-30,1725.0,14470000.0,
2023-10-31,1705.0,34360000.0,
2023-11-01,1650.0,43650000.0,
2023-11-02,1650.0,31660000.0,
2023-11-03,1655.0,27880000.0,
2023-11-06,1700.0,36430000.0,
2023-11-07,1690.0,22150000.0,
2023-11-08,1660.0,29130000.0,
2023-11-09,1655.0,15810000.0,
2023-11-10,1625.0,22030000.0,
2023-11-13,1620.0,26640000.0,
2023-11-14,1620.0,22910000.0,
2023-11-15,1640.0,63100000.0,
2023-11-16,1650.0,21230000.0,
2023-11-17,1635.0,26460000.0,
2023-11-20,1610.0,34680000.0,
2023-11-21,1620.0,23500000.0,
2023-11-22,1605.0,24710000.0,
2023-11-23,1600.0,24230000.0,
2023-11-24,1605.0,15480000.0,
2023-11-27,1620.0,23280000.0,
2023-11-28,1655.0,42650000.0,
2023-11-29,1700.0,89760000.0,
2023-11-30,1740.0,75640000.0,
2023-12-01,1705.0,41220000.0,
2023-12-04,1750.0,108770000.0,
2023-12-05,1745.0,36710000.0,
2023-12-06,1700.0,38300000.0,
2023-12-07,1635.0,50450000.0,
2023-12-08,1685.0,41340000.0,
2023-12-11,1655.0,29210000.0,
2023-12-12,1625.0,29870000.0,
2023-12-13,1595.0,33260000.0,
2023-12-14,1640.0,45420000.0,
2023-12-15,1670.0,34440000.0,
2023-12-18,1665.0,34080000.0,
2023-12-19,1640.0,12650000.0,
2023-12-20,1635.0,33520000.0,
2023-12-21,1635.0,14970000.0,
2023-12-22,1665.0,24420000.0,
2023-12-27,1735.0,88950000.0,
2023-12-28,1715.0,115720000.0,
2023-12-29,1705.0,83600000.0,
2024-01-02,1735.0,24720000.0,
2024-01-03,1700.0,37300000.0,
2024-01-04,1685.0,53510000.0,
2024-01-05,1675.0,27720000.0,
2024-01-08,1650.0,38880000.0,
2024-01-09,1645.0,35560000.0,
2024-01-10,1655.0,23260000.0,
2024-01-11,1635.0,28450000.0,
2024-01-12,1625.0,37630000.0,
2024-01-15,1605.0,41090000.0,
2024-01-16,1605.0,28690000.0,
2024-01-17,1605.0,22340000.0,
2024-01-18,1620.0,42790000.0,
2024-01-19,1645.0,138280000.0,
2024-01-22,1645.0,40060000.0,
2024-01-23,1610.0,45770000.0,
2024-01-24,1535.0,100910000.0,
2024-01-25,1555.0,53170000.0,
2024-01-26,1575.0,36600000.0,
2024-01-29,1565.0,25070000.0,
2024-01-30,1565.0,21900000.0,
2024-01-31,1550.0,23370000.0,
2024-02-03,,,2256.861919735666
2024-02-04,,,2179.3832568628673
2024-02-05,,,2121.540988963954
2024-02-06,,,2084.0571797327157
2024-02-07,,,2086.183227325717
2024-02-08,,,2028.011852035098
2024-02-09,,,2053.179223757602
2024-02-10,,,2044.049867767179
2024-02-11,,,2032.989990657271
2024-02-12,,,1997.2127987785002
2024-02-13,,,1943.2109822775408
2024-02-14,,,1997.1200534777884
2024-02-15,,,2018.2976469469013
2024-02-16,,,1980.6200415649214
2024-02-17,,,1944.3564559542451
2024-02-18,,,1988.7624214447824
2024-02-19,,,2017.531286990085
2024-02-20,,,1992.7786736366231
2024-02-21,,,1962.4430008190307
2024-02-22,,,1996.6276036161719
2024-02-23,,,2011.26717248192
2024-02-24,,,2088.6831976702824
2024-02-25,,,2144.262549444734
2024-02-26,,,2115.078233401279
2024-02-27,,,2082.811347335092
2024-02-28,,,2082.8533941785117
2024-02-29,,,2081.947570206072
2024-03-01,,,2108.5068135683664
2024-03-02,,,2111.929392016284
2024-03-03,,,2080.5145168842496
2024-03-04,,,2016.0447666945308
2024-03-05,,,1994.920121102317
2024-03-06,,,1958.6695129124491
2024-03-07,,,1947.727470783483
2024-03-08,,,1963.5066302285022
2024-03-09,,,1931.0177437503496
2024-03-10,,,1949.4584856870708
2024-03-11,,,1966.7613673672954
